cell_id,centroid_lon,centroid_lat,activity,小区均价,总建面,容积率,绿化率,green_view,sky_view,interface_continuity,walkability,traffic_pressure,street_activity,architecture,交通设施,生活服务,公司企业,汽车相关,商务住宅,休闲娱乐,酒店住宿,餐饮美食,购物消费,科教文化,医疗保健,旅游景点,运动健身,金融机构,diversity,交通设施_1,生活服务_1,公司企业_1,汽车相关_1,商务住宅_1,休闲娱乐_1,酒店住宿_1,餐饮美食_1,购物消费_1,科教文化_1,医疗保健_1,旅游景点_1,运动健身_1,金融机构_1
6397,121.4230311662254,31.191545213930368,0,0.0,0.0,0.0,0.0,0.246168885912214,0.1643218994140624,0.1103850773402621,0.0314213888985769,0.0139295714242116,0.0055978638785225,0,1,4,4,1,1,0,0,2,4,2,0,0,2,0,9,321,437,599,61,258,49,107,508,1306,278,95,16,74,76
6554,121.42392948150952,31.191545213930368,0,110562.0,0.0,1.8,0.28,0.0371394157409668,0.219200134277344,0.3141889572143557,0.0060501098632812,0.0518369674682616,0.0010757446289062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,329,448,607,64,270,43,111,479,1316,291,95,20,72,85
6711,121.42482779679366,31.191545213930368,0,0.0,0.0,0.0,0.0,0.0660051107406617,0.236520290374756,0.2538874149322512,0.0180696249008178,0.0479217767715453,0.0032136440277099,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,349,476,560,62,264,44,121,479,1399,296,90,22,77,90
6712,121.42482779679366,31.192313666259547,0,149090.0,0.0,1.8,0.35,0.3324264420403375,0.1025573942396376,0.1123966111077202,0.0430321163601345,0.0022401279873317,0.0030349625481498,0,1,3,0,0,2,0,0,0,3,0,0,0,0,0,4,335,471,548,62,272,40,129,515,1566,290,90,22,76,89
6555,121.42392948150952,31.192313666259547,0,141422.0,0.0,1.8,0.41,0.1707030023847306,0.2091772215706962,0.1440132004874091,0.0365549496241978,0.0095107895987373,0.001965114048549,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,329,431,522,62,266,42,119,487,1303,275,103,22,67,73
6398,121.4230311662254,31.192313666259547,0,0.0,0.0,0.0,0.0,0.1143972873687743,0.2434435685475666,0.1846625804901122,0.0121334393819172,0.0341559251149495,0.001980940500895,0,2,1,0,0,0,0,0,4,3,0,1,0,0,0,5,306,423,519,55,250,46,112,484,1292,268,108,16,70,68
6713,121.42482779679366,31.19308211234884,0,0.0,0.0,0.0,0.0,0.3162713050842284,0.1132761001586916,0.1019445419311523,0.0529388427734375,0.0080633163452147,0.0019617080688475,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,326,480,524,64,265,45,128,521,1649,307,94,22,75,92
6556,121.42392948150952,31.19308211234884,0,0.0,0.0,0.0,0.0,0.1749333654131208,0.2337817464556013,0.1194453920636856,0.0314662797110421,0.0114757674080984,0.0012453624180384,0,0,7,0,0,0,0,0,2,3,0,0,0,0,0,3,315,415,473,56,252,40,122,463,1311,270,102,22,67,67
6399,121.4230311662254,31.19308211234884,0,134859.0,63223.0,2.78,0.4,0.127699375152588,0.24077320098877,0.2039527893066408,0.000777244567871,0.0259604454040526,0.0001239776611328,0,0,7,1,0,1,0,0,5,3,0,0,0,0,0,5,292,398,433,53,246,43,113,438,1240,246,98,15,63,64
6400,121.4230311662254,31.19385055219813,0,0.0,0.0,0.0,0.0,0.0884945869445801,0.2785680770874022,0.1628092765808104,0.0250892639160156,0.0175805091857909,0.0014134407043456,0,1,6,1,0,0,0,0,1,5,5,0,0,0,0,6,265,327,371,42,236,40,107,381,943,227,92,13,52,58
6085,121.42123453565716,31.19308211234884,0,0.0,0.0,0.0,0.0,0.1014831860860188,0.2575584252675375,0.1966710090637208,0.0055648485819498,0.0261435508728027,0.0001929601033528,0,0,1,1,0,2,0,0,0,6,3,0,0,0,0,5,266,345,417,56,223,37,94,360,1138,214,90,8,50,60
5928,121.42033622037306,31.19308211234884,0,116388.0,0.0,1.5,0.45,0.0889640535627092,0.2989463806152344,0.1778536524091447,0.0050646918160574,0.0219250406537736,0.0002524512154715,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,245,314,407,52,217,36,86,323,1048,186,87,3,49,61
6242,121.42213285094128,31.19308211234884,0,0.0,0.0,0.0,0.0,0.156352519989014,0.275664806365967,0.1221728324890135,0.0002052783966064,0.0450482368469238,0.0001039505004882,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,279,370,435,52,236,42,106,409,1212,223,96,12,57,62
6086,121.42123453565716,31.19385055219813,0,129237.0,0.0,1.6,0.28,0.098455508550008,0.3076232274373371,0.1156608263651527,0.0331549644470215,0.0049506823221841,0.0023820400238036,0,1,1,1,0,3,0,0,1,1,1,1,0,0,0,8,238,298,372,44,220,36,92,323,862,185,85,6,48,57
5929,121.42033622037306,31.19385055219813,0,0.0,0.0,0.0,0.0,0.113631248474121,0.296768188476562,0.1069540977478026,0.0140352249145508,0.0038490295410155,0.0009670257568358,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,229,269,332,48,209,35,84,290,732,168,85,3,46,56
6243,121.42213285094128,31.19385055219813,0,126491.0,0.0,1.6,0.28,0.1370778083801269,0.2754571437835693,0.1099065144856771,0.0110439459482828,0.0201939741770425,0.0008339087168375,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,3,251,314,371,40,228,37,100,339,906,203,86,12,50,58
5930,121.42033622037306,31.19461898580735,0,0.0,0.0,0.0,0.0,0.0993989308675128,0.1957335472106935,0.2657056914435494,0.0499311553107367,0.0452586809794107,0.0005602306789821,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,202,248,306,46,208,33,83,282,546,169,84,3,38,53
6244,121.42213285094128,31.19461898580735,0,0.0,0.0,0.0,0.0,0.1028538942337037,0.3018845319747925,0.2339929342269894,0.0046105384826659,0.018411874771118,0.0007241964340208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,293,335,39,224,35,92,319,686,188,84,10,42,57
6087,121.42123453565716,31.19461898580735,0,120942.0,0.0,1.2,0.2,0.0676010847091674,0.2763939499855041,0.1989475488662716,0.0651479959487914,0.0242802500724791,0.0032442212104796,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,222,266,318,41,216,32,91,297,605,171,84,3,40,57
5931,121.42033622037306,31.1953874131764,0,119760.0,39000.0,1.6,0.25,0.0501939058303833,0.1719183921813965,0.3773435354232786,0.0263556241989135,0.0834097862243651,0.0035655498504637,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,178,239,282,37,199,32,81,263,423,151,82,3,37,52
6714,121.42482779679366,31.19385055219813,0,0.0,0.0,0.0,0.0,0.3967154820760092,0.0441454251607258,0.1016495227813721,0.0455570220947265,0.0248428980509439,0.0019519329071044,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,3,322,446,469,58,261,41,122,501,1512,330,89,21,68,74
6557,121.42392948150952,31.19385055219813,0,139402.0,0.0,2.5,0.35,0.2929988861083984,0.1475131034851074,0.1157520294189453,0.0296919822692871,0.0169757843017577,0.0016051292419433,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,281,367,408,48,243,43,119,432,1121,274,92,18,59,62
6401,121.4230311662254,31.19461898580735,0,131698.0,16000.0,3.2,0.36,0.1262266976492745,0.2663274492536273,0.169239044189453,0.0115466117858886,0.0079496247427803,0.0003574235098702,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,250,295,323,36,225,34,102,326,749,207,80,13,43,58
6715,121.42482779679366,31.19461898580735,0,0.0,0.0,0.0,0.0,0.2331774830818176,0.1785627007484437,0.1371391415596008,0.0906279087066651,0.0363911986351013,0.0035093426704406,0,1,1,1,0,2,0,0,2,3,0,0,0,0,5,7,312,428,437,53,249,38,115,456,1347,319,87,23,65,73
6558,121.42392948150952,31.19461898580735,0,0.0,0.0,0.0,0.0,0.580733060836792,0.0034337043762206,0.0690312385559082,7.939338684081095e-05,0.0215780735015868,0.0001251697540282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,357,383,45,236,39,113,404,1035,285,85,19,57,60
6402,121.4230311662254,31.1953874131764,0,0.0,0.0,0.0,0.0,0.0862576961517335,0.2806287606557213,0.2263975938161215,0.0048445860544839,0.0081686973571776,0.0008519490559894,0,1,1,0,0,1,0,0,0,1,0,2,0,2,0,6,234,260,300,36,214,27,95,314,617,219,72,16,45,54
6716,121.42482779679366,31.1953874131764,0,0.0,0.0,0.0,0.0,0.1497156620025632,0.2770193219184875,0.0886564850807189,0.0058329701423644,0.0205293893814085,0.0004798769950866,0,0,1,2,0,1,0,2,0,1,0,1,0,0,1,7,291,408,406,49,248,32,111,421,1206,339,88,23,59,75
6559,121.42392948150952,31.1953874131764,0,92897.0,30000.0,3.0,0.32,0.2204805612564087,0.2135652899742125,0.0986855030059813,0.0664923191070557,0.0194557309150694,0.0008693933486937,0,1,2,1,0,1,0,0,0,1,0,1,0,0,2,7,264,316,357,44,232,29,106,367,935,277,68,20,53,58
6560,121.42392948150952,31.196155834305216,0,121112.0,0.0,2.5,0.3,0.0810849070549011,0.2776988148689269,0.1519582867622374,0.0199690461158752,0.0205527544021605,0.000952661037445,0,1,4,0,0,1,0,0,0,2,2,0,0,0,0,5,245,305,321,35,221,26,99,337,767,272,64,18,52,59
6403,121.4230311662254,31.196155834305216,0,0.0,0.0,0.0,0.0,0.1164550781249999,0.2770434617996217,0.1237305402755736,0.0124014616012573,0.0260406732559203,0.0008065700531005,0,0,0,10,0,1,0,0,0,0,1,1,0,0,2,5,205,245,268,32,209,25,89,290,490,220,67,11,45,49
5772,121.41943790508894,31.19385055219813,0,0.0,0.0,0.0,0.0,0.0979074239730835,0.1859989166259766,0.2016659975051878,0.0206925868988036,0.0081704854965209,0.0004179477691649,0,0,0,5,1,3,0,0,1,5,8,0,0,0,0,6,214,241,303,48,197,32,76,279,629,152,86,3,44,56
5615,121.4185395898048,31.19385055219813,0,0.0,0.0,0.0,0.0,0.0897814205714633,0.3332612855093817,0.1502034323556083,0.0071562358311244,0.015585218157087,0.0008844648088727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,218,284,52,180,30,70,269,503,143,80,2,44,50
5773,121.41943790508894,31.19461898580735,0,0.0,0.0,0.0,0.0,0.0844558307102748,0.2148331233433315,0.2526747158595492,0.0191732134137834,0.0389137949262346,0.0011609622410365,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,3,192,232,296,44,190,30,74,263,451,156,82,3,38,53
5616,121.4185395898048,31.19461898580735,0,0.0,0.0,0.0,0.0,0.1541139602661133,0.289821434020996,0.1175601959228514,0.0101343631744384,0.0175464153289794,0.0011003494262694,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,175,208,271,44,175,27,71,246,386,134,79,2,35,49
5774,121.41943790508894,31.1953874131764,0,0.0,0.0,0.0,0.0,0.025451898574829,0.189398956298828,0.3578248500823972,0.0531419277191162,0.0628001689910887,0.0027762413024901,0,6,1,1,0,0,0,0,4,3,1,0,0,1,0,7,169,221,281,42,181,28,73,256,365,152,78,3,34,52
5460,121.41764127452068,31.1953874131764,0,86167.0,50000.0,1.2,0.2,0.1013913154602052,0.3199658393859865,0.1112542152404784,0.0133044719696044,0.0439133644104003,0.0001831054687499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,183,228,48,154,22,59,214,216,115,69,2,31,37
5617,121.4185395898048,31.1953874131764,0,70009.0,12000.0,1.63,0.45,0.1443932056427002,0.1794338226318358,0.2391956647237143,0.0422147909800211,0.0600401560465494,0.0007940133412678,0,0,3,2,0,2,0,0,2,5,2,0,0,1,0,7,160,204,263,41,170,27,70,248,300,131,74,2,34,46
5775,121.41943790508894,31.196155834305216,0,136558.0,0.0,4.7,0.2,0.0799418449401855,0.1976276397705078,0.3193560600280759,0.1392371177673338,0.0759243011474609,0.0025452613830565,0,1,1,42,2,3,0,0,3,2,3,0,0,0,0,8,154,207,248,36,172,23,72,239,284,141,70,3,33,52
5305,121.41674295923656,31.19692424919369,0,79123.92307692308,29847.2,1.8815384615384616,0.2751538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,107,144,184,31,120,16,43,160,165,100,59,2,25,25
6245,121.42213285094128,31.1953874131764,0,0.0,0.0,0.0,0.0,0.1188886165618896,0.2941769361495975,0.1437199116690672,0.0065408945083617,0.0265016555786132,0.0003364086151122,0,2,2,0,0,0,1,0,0,0,0,2,0,0,0,4,214,252,284,36,212,30,87,289,498,180,79,7,39,55
6088,121.42123453565716,31.1953874131764,0,124106.0,120000.0,3.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,200,240,285,33,208,30,86,277,458,156,82,3,41,54
6246,121.42213285094128,31.196155834305216,0,0.0,0.0,0.0,0.0,0.1019832293192548,0.3186580340067547,0.0999431610107419,0.0026928583780924,0.0302069981892902,0.000609238942464,0,0,0,2,0,0,0,1,0,0,1,0,1,3,3,6,192,234,250,31,206,24,87,274,405,180,72,6,42,50
5932,121.42033622037306,31.196155834305216,0,0.0,0.0,0.0,0.0,0.0666105270385742,0.2546786308288574,0.2790504455566405,0.0111431121826171,0.0613491058349607,0.0004101753234862,0,0,0,1,0,1,0,2,2,3,0,0,0,0,0,5,156,216,245,30,182,25,80,253,333,143,72,3,34,49
6089,121.42123453565716,31.196155834305216,0,0.0,0.0,0.0,0.0,0.1351319551467893,0.2766579389572144,0.1217200756072997,0.0029298067092894,0.0053318738937377,0.0005061626434325,0,0,2,1,0,0,0,2,0,1,0,0,0,0,2,5,181,226,245,33,200,27,83,264,376,155,74,4,36,50
5933,121.42033622037306,31.19692424919369,0,0.0,0.0,0.0,0.0,0.08333192552839,0.3511291231427874,0.1337663786751882,0.0031838417053222,0.0215014730181011,0.0004910741533551,0,2,1,0,0,1,0,0,0,3,0,0,0,0,0,4,142,201,227,29,164,23,74,243,269,138,70,4,34,44
6090,121.42123453565716,31.19692424919369,0,0.0,0.0,0.0,0.0,0.0945943423679896,0.3321099962506974,0.1191941670009067,0.0019046238490512,0.0178993088858467,0.0003112384251185,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,3,151,209,222,26,180,23,77,254,305,155,68,5,34,47
6247,121.42213285094128,31.19692424919369,0,0.0,0.0,0.0,0.0,0.0626681645711263,0.309254805246989,0.1917678515116372,0.0017236073811848,0.0041786829630532,0.0002900759379068,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,178,217,240,27,193,23,81,259,327,204,64,6,38,48
5934,121.42033622037306,31.197692657841746,0,110149.0,0.0,2.6,0.25,0.1822692326136998,0.260418278830392,0.1132389477321081,0.0998663902282713,0.0720654896327428,0.0001487731933593,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,128,186,200,22,152,18,67,206,202,134,59,5,29,38
6248,121.42213285094128,31.197692657841746,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,159,191,211,23,171,20,73,234,238,204,55,7,38,46
6717,121.42482779679366,31.196155834305216,0,0.0,0.0,0.0,0.0,0.214130163192749,0.15840482711792,0.1622226238250733,0.0163226127624511,0.0194230079650877,0.0002534389495849,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,260,373,379,39,232,33,106,392,1025,333,81,22,58,68
6404,121.4230311662254,31.19692424919369,0,76397.0,0.0,1.2,0.3,0.1038088798522949,0.3013553619384767,0.1748453776041665,0.0232729911804198,0.0185670852661131,0.0006845792134602,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,4,191,231,248,27,202,24,85,276,415,235,56,7,44,48
6718,121.42482779679366,31.19692424919369,0,113573.0,0.0,2.5,0.2,0.2439928736005512,0.1440725326538086,0.1861767768859863,0.0324954986572265,0.0227270807538712,0.0015746525355747,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,3,243,354,358,39,218,33,102,375,979,343,76,20,55,60
6561,121.42392948150952,31.19692424919369,0,0.0,0.0,0.0,0.0,0.1395960648854574,0.2536384264628093,0.141760985056559,0.025023063023885,0.0118273099263507,0.0018407503763833,0,2,0,0,0,0,1,1,5,0,1,0,0,0,0,5,207,320,291,28,209,32,96,343,709,298,69,13,54,56
6405,121.4230311662254,31.197692657841746,0,82924.5,0.0,1.85,0.25,0.0805094242095946,0.300431251525879,0.1905903816223141,0.0295100212097168,0.0037167072296141,0.0005440711975097,0,0,1,1,0,2,0,3,0,0,0,1,0,0,0,5,164,199,219,23,176,22,76,249,330,238,56,7,42,47
6719,121.42482779679366,31.197692657841746,0,0.0,0.0,0.0,0.0,0.2587530272347585,0.174401351383754,0.1303106035505022,0.027099609375,0.0225535801478793,0.0010670253208704,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,215,338,345,37,203,30,98,366,924,328,70,12,52,63
6562,121.42392948150952,31.197692657841746,0,0.0,0.0,0.0,0.0,0.1160726547241211,0.2936215400695801,0.121969767979213,0.034447465624128,0.002861908503941,0.0010415485927036,0,2,1,0,0,1,0,0,5,1,5,0,0,2,0,7,192,285,296,27,191,31,85,319,647,315,60,7,51,56
6406,121.4230311662254,31.198461060249286,0,0.0,0.0,0.0,0.0,0.236623287200928,0.205790519714355,0.0762801170349119,0.0137529373168945,0.0144233703613278,0.0030045509338378,0,1,1,1,0,1,0,0,0,0,2,0,0,0,1,6,163,176,240,23,169,19,75,222,236,260,46,7,39,47
6563,121.42392948150952,31.198461060249286,0,0.0,0.0,0.0,0.0,0.220568060874939,0.2192976474761965,0.0736161470413207,0.010863184928894,0.0212291479110717,0.0025792121887206,0,2,2,1,0,1,0,0,4,3,5,0,0,0,0,7,183,256,268,27,182,30,81,305,499,308,56,7,48,52
6720,121.42482779679366,31.198461060249286,0,80841.0,0.0,0.6,0.2,0.2220911184946696,0.2178817590077717,0.1066569487253824,0.021213928858439,0.0151065985361733,0.0018718242645263,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,4,204,316,320,30,195,30,91,358,802,318,67,7,51,62
5461,121.41764127452068,31.196155834305216,0,119101.0,0.0,4.0,0.41,0.101152011326381,0.2918078558785573,0.1397410801478793,0.0217272894723074,0.0138233729771203,0.0007421629769461,0,2,1,7,0,2,0,0,4,0,2,0,0,0,0,6,127,169,230,40,149,20,62,217,199,113,66,2,30,37
5618,121.4185395898048,31.196155834305216,0,0.0,0.0,0.0,0.0,0.1241618394851684,0.1964087486267092,0.2910994291305542,0.058100700378418,0.1246486902236939,0.0030080080032348,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,3,141,192,248,40,157,22,68,236,231,124,69,3,33,43
5462,121.41764127452068,31.19692424919369,0,0.0,0.0,0.0,0.0,0.100020706653595,0.3042485713958738,0.0980732440948484,0.0141903162002563,0.0138272643089293,0.0016790032386779,0,4,4,1,0,1,4,5,7,1,1,0,0,2,0,10,114,158,203,34,134,20,57,195,185,112,62,2,27,29
5776,121.41943790508894,31.19692424919369,0,0.0,0.0,0.0,0.0,0.1072169542312621,0.3468863964080809,0.0683857798576354,0.0063585638999937,0.0134499669075011,0.0003881454467773,0,2,0,3,0,4,0,0,8,4,2,2,0,1,0,8,132,188,225,26,157,20,68,230,219,134,67,3,30,41
5619,121.4185395898048,31.19692424919369,0,0.0,0.0,0.0,0.0,0.1349273681640625,0.3008112907409668,0.107770538255078,0.0333724975585936,0.0117817878723143,0.0003105163574218,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,4,119,167,220,32,145,21,63,214,197,124,66,3,30,37
5777,121.41943790508894,31.197692657841746,0,0.0,0.0,0.0,0.0,0.1772032737731934,0.2994504928588866,0.084733486175537,0.0411579132080077,0.0499680519104002,0.0004103660583495,0,3,0,7,1,0,0,0,1,0,2,0,0,1,0,6,122,172,203,23,143,15,62,197,189,122,62,4,28,33
5463,121.41764127452068,31.197692657841746,0,69312.0,0.0,1.2,0.2,0.0491085052490234,0.368842601776123,0.0770959854125976,0.0022797584533691,0.026933193206787,0.0013589859008788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,142,180,27,124,17,52,177,166,104,58,2,25,25
5620,121.4185395898048,31.197692657841746,0,0.0,0.0,0.0,0.0,0.1819676160812377,0.2702901363372805,0.0985097885131835,0.0030289888381957,0.0145511627197265,0.0005147457122802,0,0,10,13,2,2,1,0,31,10,3,0,0,2,2,10,110,160,191,23,133,18,58,185,177,121,64,3,29,32
5778,121.41943790508894,31.198461060249286,0,175723.0,0.0,1.85,0.29,0.1884964704513549,0.2580848932266235,0.0924066305160521,0.0369652509689331,0.0285570621490478,8.08238983154125e-05,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,3,111,145,185,18,129,15,61,184,169,119,51,5,28,33
5621,121.4185395898048,31.198461060249286,0,0.0,0.0,0.0,0.0,0.178255319595337,0.2725745439529415,0.0786674022674559,0.0152734518051147,0.0042138099670409,0.0004022121429442,0,0,2,0,0,0,0,0,7,3,0,2,0,0,0,4,96,131,163,16,119,16,52,179,156,105,52,3,23,29
6091,121.42123453565716,31.197692657841746,0,0.0,0.0,0.0,0.0,0.286385416984558,0.1682523488998413,0.1056044101715087,0.1330003738403321,0.0988924503326415,0.0003790855407714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,144,191,202,21,160,19,72,226,216,158,57,6,35,42
6092,121.42123453565716,31.198461060249286,0,0.0,0.0,0.0,0.0,0.2605904579162596,0.1221699714660645,0.2158681869506835,0.1122369766235351,0.0742985725402833,7.15255737304688e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,169,189,20,148,16,62,205,195,167,50,6,32,39
6249,121.42213285094128,31.198461060249286,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,167,202,20,152,17,66,208,193,208,46,7,36,41
5935,121.42033622037306,31.198461060249286,0,101191.0,66000.0,3.7,0.37,0.1432401339213052,0.2551741600036623,0.1410787900288899,0.1473930676778155,0.1218500137329101,0.0003945032755533,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,3,118,163,186,19,142,16,62,194,190,129,51,5,30,36
5936,121.42033622037306,31.199229456416223,0,0.0,0.0,0.0,0.0,0.1380345821380615,0.199816465377808,0.2542090415954592,0.1452665328979489,0.0971372127532957,0.0008549690246581,0,0,2,0,0,0,0,0,0,0,1,6,0,0,0,3,107,131,178,17,132,16,60,184,164,134,37,5,30,31
6093,121.42123453565716,31.199229456416223,0,0.0,0.0,0.0,0.0,0.0907268524169922,0.178423881530762,0.3267145156860355,0.1460032463073732,0.0634803771972656,3.57627868652344e-05,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,4,120,144,185,18,136,16,61,198,180,169,38,6,32,35
6250,121.42213285094128,31.199229456416223,0,0.0,0.0,0.0,0.0,0.103988170623779,0.226946353912354,0.2232942581176755,0.0022292137145996,0.07401704788208,0.0014286041259765,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,133,155,203,21,146,16,62,196,176,223,40,7,34,38
6094,121.42123453565716,31.199997846342484,0,0.0,0.0,0.0,0.0,0.2082230250040688,0.2446420987447101,0.0501617590586344,0.0112415154774983,0.0280874570210773,0.0032399495442707,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,4,110,124,175,14,125,16,57,178,144,166,35,7,30,30
5937,121.42033622037306,31.199997846342484,0,89791.0,39200.0,2.65,0.31,0.1711190541585286,0.2716730435689287,0.0536549886067707,0.0126005808512369,0.0331912040710448,0.006006081899007,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,98,120,164,14,118,16,56,165,138,130,34,5,30,29
6251,121.42213285094128,31.199997846342484,0,0.0,0.0,0.0,0.0,0.0074503421783447,0.1739919185638425,0.3794384002685546,0.0384778976440429,0.0734269618988036,0.0055549144744872,0,1,0,0,0,1,1,1,2,0,1,0,0,0,0,6,120,132,213,16,135,16,61,183,153,224,36,7,32,39
5779,121.41943790508894,31.199229456416223,0,0.0,0.0,0.0,0.0,0.246294498443604,0.24049711227417,0.0328140258789061,0.0145854949951172,0.0184836387634276,0.0035562515258788,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,99,126,167,17,120,14,55,177,156,114,42,5,26,31
5622,121.4185395898048,31.199229456416223,0,71829.57009345795,31975.805555555555,1.9874766355140188,0.2729705882352941,0.190567970275879,0.259707450866699,0.0590887069702147,0.0190162658691406,0.010876655578613,0.006354808807373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,116,148,16,107,12,48,171,144,97,41,3,22,24
6721,121.42482779679366,31.199229456416223,0,0.0,0.0,0.0,0.0,0.1402928829193115,0.2701718807220454,0.1264674663543697,0.0164570808410644,0.0286383628845214,0.0004496574401855,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,4,190,290,315,26,180,27,79,343,764,315,61,7,50,63
6407,121.4230311662254,31.199229456416223,0,0.0,0.0,0.0,0.0,0.0856766700744628,0.2664425373077395,0.2050924301147461,0.0012552738189697,0.0837693214416504,0.000354528427124,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,149,154,236,21,152,17,69,202,201,263,41,7,37,47
6564,121.42392948150952,31.199229456416223,0,0.0,0.0,0.0,0.0,0.1644826730092365,0.24448823928833,0.1160159111022948,0.0158942540486653,0.010297139485677,0.0024511019388833,0,1,2,0,0,0,0,1,12,4,4,1,0,1,0,8,174,226,249,24,160,26,79,279,378,297,49,7,45,52
6722,121.42482779679366,31.199997846342484,0,118304.0,0.0,1.6,0.35,0.162302255630493,0.233843445777893,0.1492419242858886,0.0266969203948974,0.0299540758132934,0.0027605295181273,0,0,6,3,0,3,0,1,3,3,0,0,0,0,0,6,185,259,262,23,161,26,79,319,652,299,52,7,45,58
6408,121.4230311662254,31.199997846342484,0,92177.16666666669,5874.0,1.2,0.2366666666666666,0.141721248626709,0.2542707125345866,0.1685946782430011,0.0026672681172688,0.0453232129414875,0.0004690488179524,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,3,141,147,227,18,142,17,66,195,170,261,39,7,34,47
6565,121.42392948150952,31.199997846342484,0,0.0,0.0,0.0,0.0,0.1790173053741452,0.23971688747406,0.0944561362266538,0.0216948986053466,0.0137012004852294,0.001718521118164,0,5,2,0,0,0,0,0,9,7,0,1,0,0,0,5,164,213,241,21,150,26,74,248,278,293,50,7,41,54
6723,121.42482779679366,31.200766230027963,0,0.0,0.0,0.0,0.0,0.2691896438598634,0.1888909339904784,0.0538392066955565,0.0159913063049316,0.0298211097717284,0.002167510986328,0,0,3,17,0,4,0,1,9,1,6,0,0,0,0,7,166,222,230,20,150,27,73,288,448,283,50,8,41,57
6409,121.4230311662254,31.200766230027963,0,0.0,0.0,0.0,0.0,0.2559920719691688,0.1663904871259418,0.1058292388916014,0.0163452284676687,0.0139387675694056,0.0022021021161759,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,3,134,125,216,17,129,17,61,192,141,246,36,7,32,40
6566,121.42392948150952,31.200766230027963,0,0.0,0.0,0.0,0.0,0.2584764361381531,0.1955704092979431,0.0586416125297545,0.0157151222229003,0.0212574601173399,0.002060830593109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,149,160,229,16,140,22,70,222,200,275,48,7,37,52
6410,121.4230311662254,31.20153460747258,2,84249.88,40097.11111111111,2.5615384615384613,0.3196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,107,212,15,118,17,61,183,119,229,33,7,33,41
